Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7668448,MALARIA_EST_MORTALITY,COUNTRY,TJK,EUR,Europe,YEAR,2005,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
850487,MALARIA_EST_MORTALITY,COUNTRY,NAM,AFR,Africa,YEAR,2001,,,,,,,,,117.23 [117.23-117.23],117.22956,117.22956,117.22956,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
7816077,MALARIA_EST_MORTALITY,COUNTRY,SUR,AMR,Americas,YEAR,2017,,,,,,,,,1.14,1.14037,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
4464709,MALARIA_EST_MORTALITY,COUNTRY,CPV,AFR,Africa,YEAR,2001,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
3081848,MALARIA_EST_MORTALITY,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
8280529,MALARIA_EST_MORTALITY,COUNTRY,MYS,WPR,Western Pacific,YEAR,2007,,,,,,,,,1.39 [1.39-1.39],1.38897,1.38897,1.38897,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
1981868,MALARIA_EST_MORTALITY,COUNTRY,MWI,AFR,Africa,YEAR,2007,,,,,,,,,81.16 [77.37-85.10],81.15588,77.36988,85.09655,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
3709268,MALARIA_EST_MORTALITY,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2008,,,,,,,,,0.04 [0.01-0.05],0.03827,0.01276,0.05103,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
4100080,MALARIA_EST_MORTALITY,COUNTRY,CMR,AFR,Africa,YEAR,2011,,,,,,,,,58.67 [54.89-62.78],58.66856,54.89242,62.77585,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
9324924,MALARIA_EST_MORTALITY,COUNTRY,SEN,AFR,Africa,YEAR,2004,,,,,,,,,32.34 [31.61-33.13],32.34417,31.60617,33.12772,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
8246803,MALARIA_EST_MORTALITY,COUNTRY,PNG,WPR,Western Pacific,YEAR,2005,,,,,,,,,42.78 [10.80-93.94],42.77908,10.80072,93.94453,,2024-12-10T17:44:48Z,2005,2005-01-01,2005-12-31
6543370,MALARIA_EST_MORTALITY,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,0.23 [0.11-0.38],0.22905,0.1143,0.38414,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
6577201,MALARIA_EST_MORTALITY,COUNTRY,ARG,AMR,Americas,YEAR,2003,,,,,,,,,0.52 [0.52-0.52],0.52051,0.52051,0.52051,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
8502385,MALARIA_EST_MORTALITY,COUNTRY,BRA,AMR,Americas,YEAR,2016,,,,,,,,,0.08 [0.08-0.08],0.08484,0.08484,0.08484,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
6846807,MALARIA_EST_MORTALITY,COUNTRY,HTI,AMR,Americas,YEAR,2004,,,,,,,,,2.47 [0.93-5.00],2.47469,0.92958,4.99962,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
163359,MALARIA_EST_MORTALITY,COUNTRY,COG,AFR,Africa,YEAR,2007,,,,,,,,,48.24 [45.82-50.90],48.23599,45.82419,50.89902,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
7162607,MALARIA_EST_MORTALITY,COUNTRY,ZWE,AFR,Africa,YEAR,2006,,,,,,,,,26.26 [4.77-76.00],26.26058,4.77323,76.00065,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
5514827,MALARIA_EST_MORTALITY,COUNTRY,SLB,WPR,Western Pacific,YEAR,2010,,,,,,,,,30.89 [13.84-55.72],30.89239,13.83524,55.72002,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
2379901,MALARIA_EST_MORTALITY,COUNTRY,PNG,WPR,Western Pacific,YEAR,2021,,,,,,,,,24.46 [10.35-43.46],24.45846,10.34641,43.4642,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
6173360,MALARIA_EST_MORTALITY,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,2.3,2.30184,,,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
6180101,MALARIA_EST_MORTALITY,COUNTRY,GMB,AFR,Africa,YEAR,2011,,,,,,,,,33.52 [31.86-35.39],33.52181,31.85832,35.38693,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
6300666,MALARIA_EST_MORTALITY,COUNTRY,BDI,AFR,Africa,YEAR,2012,,,,,,,,,49.95 [46.06-54.57],49.94525,46.06283,54.57239,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
8414535,MALARIA_EST_MORTALITY,COUNTRY,COL,AMR,Americas,YEAR,2008,,,,,,,,,0.56 [0.56-0.56],0.5574,0.5574,0.5574,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
1834490,MALARIA_EST_MORTALITY,COUNTRY,KGZ,EUR,Europe,YEAR,2010,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
8826250,MALARIA_EST_MORTALITY,COUNTRY,PHL,WPR,Western Pacific,YEAR,2023,,,,,,,,,0.05 [0.02-0.09],0.04949,0.021,0.09148,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
3729581,MALARIA_EST_MORTALITY,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,0.76 [0.31-1.45],0.75558,0.30681,1.44705,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
4059808,MALARIA_EST_MORTALITY,COUNTRY,LAO,WPR,Western Pacific,YEAR,2001,,,,,,,,,8.42 [8.42-8.42],8.42318,8.42318,8.42318,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
5830172,MALARIA_EST_MORTALITY,COUNTRY,COG,AFR,Africa,YEAR,2020,,,,,,,,,38.90 [33.76-48.43],38.90286,33.75753,48.42868,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
6220161,MALARIA_EST_MORTALITY,COUNTRY,NGA,AFR,Africa,YEAR,2002,,,,,,,,,172.52 [162.53-182.85],172.52159,162.52998,182.84895,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
6266995,MALARIA_EST_MORTALITY,COUNTRY,MYS,WPR,Western Pacific,YEAR,2011,,,,,,,,,0.94 [0.94-0.94],0.94301,0.94301,0.94301,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
8213092,MALARIA_EST_MORTALITY,COUNTRY,COL,AMR,Americas,YEAR,2003,,,,,,,,,1.30 [1.30-1.30],1.30198,1.30198,1.30198,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
1456688,MALARIA_EST_MORTALITY,COUNTRY,AZE,EUR,Europe,YEAR,2004,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
1611790,MALARIA_EST_MORTALITY,COUNTRY,BEN,AFR,Africa,YEAR,2001,,,,,,,,,102.18 [96.70-108.09],102.18121,96.70146,108.09074,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
6846859,MALARIA_EST_MORTALITY,COUNTRY,ETH,AFR,Africa,YEAR,2013,,,,,,,,,39.16 [14.04-74.39],39.1644,14.03926,74.38606,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
5661750,MALARIA_EST_MORTALITY,REGION,WPR,,,YEAR,2015,,,,,,,,,0.33 [0.18-0.54],0.33131,0.17777,0.53924,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
6011775,MALARIA_EST_MORTALITY,COUNTRY,GUY,AMR,Americas,YEAR,2006,,,,,,,,,5.27 [2.50-8.17],5.27033,2.50341,8.16901,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
2622989,MALARIA_EST_MORTALITY,COUNTRY,BRA,AMR,Americas,YEAR,2022,,,,,,,,,0.12 [0.12-0.12],0.11712,0.11712,0.11712,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
7802893,MALARIA_EST_MORTALITY,COUNTRY,VUT,WPR,Western Pacific,YEAR,2000,,,,,,,,,18.25 [6.98-36.50],18.252,6.9787,36.50399,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
4571766,MALARIA_EST_MORTALITY,COUNTRY,PHL,WPR,Western Pacific,YEAR,2016,,,,,,,,,0.06 [0.03-0.11],0.06134,0.02583,0.11138,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
1146951,MALARIA_EST_MORTALITY,COUNTRY,TZA,AFR,Africa,YEAR,2021,,,,,,,,,40.04 [37.51-43.16],40.03634,37.5105,43.16067,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
8280646,MALARIA_EST_MORTALITY,COUNTRY,SUR,AMR,Americas,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
1402728,MALARIA_EST_MORTALITY,COUNTRY,PER,AMR,Americas,YEAR,2016,,,,,,,,,0.57 [0.29-0.90],0.56916,0.2887,0.89911,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
8307624,MALARIA_EST_MORTALITY,COUNTRY,MWI,AFR,Africa,YEAR,2016,,,,,,,,,40.39 [37.20-44.07],40.39244,37.20297,44.07173,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
3291130,MALARIA_EST_MORTALITY,COUNTRY,KEN,AFR,Africa,YEAR,2014,,,,,,,,,22.57 [22.05-23.13],22.56824,22.05143,23.12631,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
8529465,MALARIA_EST_MORTALITY,REGION,AMR,,,YEAR,2011,,,,,,,,,0.34 [0.23-0.49],0.33534,0.23013,0.48949,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
1848046,MALARIA_EST_MORTALITY,COUNTRY,GUF,AMR,Americas,YEAR,2016,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
5373326,MALARIA_EST_MORTALITY,COUNTRY,VEN,AMR,Americas,YEAR,2001,,,,,,,,,0.22 [0.22-0.22],0.22418,0.22418,0.22418,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
264738,MALARIA_EST_MORTALITY,COUNTRY,CPV,AFR,Africa,YEAR,2010,,,,,,,,,0.75 [0.75-0.75],0.75447,0.75447,0.75447,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
3796990,MALARIA_EST_MORTALITY,COUNTRY,KGZ,EUR,Europe,YEAR,2017,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
3830821,MALARIA_EST_MORTALITY,COUNTRY,BEN,AFR,Africa,YEAR,2009,,,,,,,,,109.64 [102.48-117.48],109.63862,102.4773,117.48347,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
600847,MALARIA_EST_MORTALITY,COUNTRY,VUT,WPR,Western Pacific,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
9277917,MALARIA_EST_MORTALITY,COUNTRY,TJK,EUR,Europe,YEAR,2015,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2690660,MALARIA_EST_MORTALITY,COUNTRY,SWZ,AFR,Africa,YEAR,2007,,,,,,,,,5.57 [5.57-5.57],5.56652,5.56652,5.56652,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
1039479,MALARIA_EST_MORTALITY,COUNTRY,PHL,WPR,Western Pacific,YEAR,2004,,,,,,,,,0.46 [0.20-0.81],0.46468,0.19744,0.81369,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
4591989,MALARIA_EST_MORTALITY,COUNTRY,CPV,AFR,Africa,YEAR,2011,,,,,,,,,0.75 [0.75-0.75],0.75202,0.75202,0.75202,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
2879821,MALARIA_EST_MORTALITY,COUNTRY,CAF,AFR,Africa,YEAR,2013,,,,,,,,,89.97 [79.89-101.76],89.97464,79.89369,101.7573,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
4760415,MALARIA_EST_MORTALITY,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2008,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
8347173,MALARIA_EST_MORTALITY,COUNTRY,CIV,AFR,Africa,YEAR,2018,,,,,,,,,40.15 [36.40-44.24],40.14685,36.40379,44.23945,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
3257427,MALARIA_EST_MORTALITY,COUNTRY,LBR,AFR,Africa,YEAR,2020,,,,,,,,,89.87 [65.33-127.80],89.87345,65.3272,127.79973,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
6779624,MALARIA_EST_MORTALITY,COUNTRY,ARM,EUR,Europe,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
6954539,MALARIA_EST_MORTALITY,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
1821079,MALARIA_EST_MORTALITY,COUNTRY,NIC,AMR,Americas,YEAR,2017,,,,,,,,,0.02 [0.02-0.02],0.01799,0.01799,0.01799,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
8718326,MALARIA_EST_MORTALITY,COUNTRY,KHM,WPR,Western Pacific,YEAR,2021,,,,,,,,,0.08 [0.03-0.12],0.08281,0.03313,0.12422,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
3736384,MALARIA_EST_MORTALITY,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2011,,,,,,,,,7.46 [3.32-12.96],7.46453,3.31886,12.95726,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
7250534,MALARIA_EST_MORTALITY,COUNTRY,NGA,AFR,Africa,YEAR,2017,,,,,,,,,88.48 [74.72-107.06],88.47538,74.71969,107.05675,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
5608107,MALARIA_EST_MORTALITY,COUNTRY,UZB,EUR,Europe,YEAR,2003,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
5675367,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2003,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
2245279,MALARIA_EST_MORTALITY,COUNTRY,ERI,AFR,Africa,YEAR,2015,,,,,,,,,4.12 [1.64-7.60],4.12166,1.64222,7.59931,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2245284,MALARIA_EST_MORTALITY,COUNTRY,MDG,AFR,Africa,YEAR,2019,,,,,,,,,17.73 [7.27-31.85],17.73239,7.26801,31.85088,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
5702175,MALARIA_EST_MORTALITY,COUNTRY,STP,AFR,Africa,YEAR,2016,,,,,,,,,0.49,0.49095,,,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
9176912,MALARIA_EST_MORTALITY,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,9.50 [4.57-14.54],9.4989,4.57355,14.54153,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
2434051,MALARIA_EST_MORTALITY,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2018,2018-01-01,2018-12-31
722319,MALARIA_EST_MORTALITY,COUNTRY,IND,SEAR,South-East Asia,YEAR,2015,,,,,,,,,1.20 [0.57-1.97],1.20106,0.57313,1.97276,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
9372121,MALARIA_EST_MORTALITY,COUNTRY,ERI,AFR,Africa,YEAR,2021,,,,,,,,,6.30 [2.51-11.67],6.29816,2.50733,11.671,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
6132990,MALARIA_EST_MORTALITY,COUNTRY,UGA,AFR,Africa,YEAR,2004,,,,,,,,,130.48 [123.79-137.51],130.47554,123.79148,137.50568,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
2690699,MALARIA_EST_MORTALITY,COUNTRY,TKM,EUR,Europe,YEAR,2006,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
2825704,MALARIA_EST_MORTALITY,COUNTRY,PRY,AMR,Americas,YEAR,2006,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
4773913,MALARIA_EST_MORTALITY,REGION,AMR,,,YEAR,2002,,,,,,,,,0.60 [0.49-0.78],0.60163,0.48723,0.77628,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
8314430,MALARIA_EST_MORTALITY,COUNTRY,GAB,AFR,Africa,YEAR,2022,,,,,,,,,17.69 [15.22-21.89],17.69004,15.22166,21.88628,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
6711996,MALARIA_EST_MORTALITY,COUNTRY,SLB,WPR,Western Pacific,YEAR,2023,,,,,,,,,30.93 [15.78-48.11],30.93415,15.78273,48.10576,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
3466801,MALARIA_EST_MORTALITY,COUNTRY,GUF,AMR,Americas,YEAR,2000,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
5346401,MALARIA_EST_MORTALITY,COUNTRY,GTM,AMR,Americas,YEAR,2011,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2011,2011-01-01,2011-12-31
715555,MALARIA_EST_MORTALITY,COUNTRY,VNM,WPR,Western Pacific,YEAR,2000,,,,,,,,,0.27 [0.13-0.41],0.27083,0.13014,0.41153,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
749314,MALARIA_EST_MORTALITY,COUNTRY,GUY,AMR,Americas,YEAR,2015,,,,,,,,,2.90 [1.32-4.88],2.89939,1.3179,4.87624,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
2481449,MALARIA_EST_MORTALITY,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2009,,,,,,,,,0.72 [0.35-1.21],0.71746,0.347,1.21373,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
7923850,MALARIA_EST_MORTALITY,COUNTRY,MLI,AFR,Africa,YEAR,2021,,,,,,,,,64.10 [53.25-78.45],64.10397,53.25024,78.44618,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
1140221,MALARIA_EST_MORTALITY,REGION,EUR,,,YEAR,2003,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
1429841,MALARIA_EST_MORTALITY,COUNTRY,GHA,AFR,Africa,YEAR,2021,,,,,,,,,34.97 [32.90-37.90],34.97376,32.90418,37.89524,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
6718787,MALARIA_EST_MORTALITY,REGION,AFR,,,YEAR,2016,,,,,,,,,60.38 [56.68-66.67],60.37954,56.67875,66.67434,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
8644292,MALARIA_EST_MORTALITY,COUNTRY,PAN,AMR,Americas,YEAR,2023,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
3641910,MALARIA_EST_MORTALITY,COUNTRY,NGA,AFR,Africa,YEAR,2004,,,,,,,,,160.45 [150.74-170.59],160.45211,150.73616,170.58937,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
7109056,MALARIA_EST_MORTALITY,COUNTRY,PER,AMR,Americas,YEAR,2003,,,,,,,,,0.88 [0.45-1.38],0.87699,0.45234,1.38472,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
7486412,MALARIA_EST_MORTALITY,GLOBAL,GLOBAL,,,YEAR,2017,,,,,,,,,14.31 [13.43-15.89],14.31412,13.43035,15.888,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
843944,MALARIA_EST_MORTALITY,COUNTRY,CMR,AFR,Africa,YEAR,2016,,,,,,,,,51.68 [47.72-55.92],51.67527,47.71851,55.91758,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
4612370,MALARIA_EST_MORTALITY,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,2.04 [1.04-3.41],2.03679,1.03604,3.40535,,2024-12-10T17:44:48Z,2023,2023-01-01,2023-12-31
1686344,MALARIA_EST_MORTALITY,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2016,2016-01-01,2016-12-31
3675737,MALARIA_EST_MORTALITY,COUNTRY,ZAF,AFR,Africa,YEAR,2017,,,,,,,,,5.22,5.22251,,,,2024-12-10T17:44:48Z,2017,2017-01-01,2017-12-31
3729729,MALARIA_EST_MORTALITY,COUNTRY,VUT,WPR,Western Pacific,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
7203337,MALARIA_EST_MORTALITY,COUNTRY,AGO,AFR,Africa,YEAR,2008,,,,,,,,,69.69 [58.60-83.40],69.69387,58.59946,83.40186,,2024-12-10T17:44:48Z,2008,2008-01-01,2008-12-31
6099284,MALARIA_EST_MORTALITY,COUNTRY,ZMB,AFR,Africa,YEAR,2009,,,,,,,,,46.67 [45.19-48.38],46.67026,45.18773,48.38259,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
2960797,MALARIA_EST_MORTALITY,COUNTRY,ARM,EUR,Europe,YEAR,2003,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2003,2003-01-01,2003-12-31
6489767,MALARIA_EST_MORTALITY,COUNTRY,ECU,AMR,Americas,YEAR,2015,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
8253769,MALARIA_EST_MORTALITY,COUNTRY,GEO,EUR,Europe,YEAR,2000,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2000,2000-01-01,2000-12-31
6630988,MALARIA_EST_MORTALITY,COUNTRY,ZWE,AFR,Africa,YEAR,2001,,,,,,,,,26.25 [4.73-75.74],26.25438,4.73109,75.740710000000007,,2024-12-10T17:44:48Z,2001,2001-01-01,2001-12-31
1618713,MALARIA_EST_MORTALITY,COUNTRY,BDI,AFR,Africa,YEAR,2021,,,,,,,,,55.73 [41.43-81.68],55.7326,41.42538,81.67842,,2024-12-10T17:44:48Z,2021,2021-01-01,2021-12-31
1632257,MALARIA_EST_MORTALITY,COUNTRY,TJK,EUR,Europe,YEAR,2012,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
3379044,MALARIA_EST_MORTALITY,COUNTRY,PER,AMR,Americas,YEAR,2010,,,,,,,,,0.18 [0.08-0.27],0.17507,0.07878,0.27136,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
1753911,MALARIA_EST_MORTALITY,COUNTRY,TCD,AFR,Africa,YEAR,2013,,,,,,,,,91.46 [82.28-101.42],91.46187,82.27507,101.42409,,2024-12-10T17:44:48Z,2013,2013-01-01,2013-12-31
3554348,MALARIA_EST_MORTALITY,COUNTRY,MYS,WPR,Western Pacific,YEAR,2014,,,,,,,,,0.33 [0.33-0.33],0.32577,0.32577,0.32577,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
3756574,MALARIA_EST_MORTALITY,COUNTRY,TKM,EUR,Europe,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
7513313,MALARIA_EST_MORTALITY,COUNTRY,PRY,AMR,Americas,YEAR,2022,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2022,2022-01-01,2022-12-31
7722470,MALARIA_EST_MORTALITY,COUNTRY,COD,AFR,Africa,YEAR,2019,,,,,,,,,80.96 [56.27-117.39],80.96404,56.27151,117.38577,,2024-12-10T17:44:48Z,2019,2019-01-01,2019-12-31
897991,MALARIA_EST_MORTALITY,COUNTRY,MEX,AMR,Americas,YEAR,2010,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2010,2010-01-01,2010-12-31
2846150,MALARIA_EST_MORTALITY,COUNTRY,NIC,AMR,Americas,YEAR,2007,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2007,2007-01-01,2007-12-31
4598878,MALARIA_EST_MORTALITY,COUNTRY,KEN,AFR,Africa,YEAR,2012,,,,,,,,,23.25 [22.70-23.83],23.24765,22.70081,23.83323,,2024-12-10T17:44:48Z,2012,2012-01-01,2012-12-31
6449390,MALARIA_EST_MORTALITY,COUNTRY,KEN,AFR,Africa,YEAR,2009,,,,,,,,,23.41 [22.88-23.98],23.40821,22.87863,23.9774,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
4767291,MALARIA_EST_MORTALITY,COUNTRY,LAO,WPR,Western Pacific,YEAR,2015,,,,,,,,,2.26 [1.05-3.84],2.26044,1.04545,3.84274,,2024-12-10T17:44:48Z,2015,2015-01-01,2015-12-31
5009376,MALARIA_EST_MORTALITY,COUNTRY,GHA,AFR,Africa,YEAR,2014,,,,,,,,,51.30 [49.27-53.63],51.29523,49.27324,53.62748,,2024-12-10T17:44:48Z,2014,2014-01-01,2014-12-31
6773018,MALARIA_EST_MORTALITY,COUNTRY,TGO,AFR,Africa,YEAR,2020,,,,,,,,,41.26 [35.19-49.06],41.258540000000004,35.19145,49.05579,,2024-12-10T17:44:48Z,2020,2020-01-01,2020-12-31
5170611,MALARIA_EST_MORTALITY,REGION,EUR,,,YEAR,2004,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2004,2004-01-01,2004-12-31
3534561,MALARIA_EST_MORTALITY,COUNTRY,ZAF,AFR,Africa,YEAR,2002,,,,,,,,,2.00 [2.00-2.00],1.99919,1.99919,1.99919,,2024-12-10T17:44:48Z,2002,2002-01-01,2002-12-31
102838,MALARIA_EST_MORTALITY,COUNTRY,BOL,AMR,Americas,YEAR,2006,,,,,,,,,0.32 [0.14-0.53],0.3241,0.1389,0.53244,,2024-12-10T17:44:48Z,2006,2006-01-01,2006-12-31
3662242,MALARIA_EST_MORTALITY,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,0 [0-0],0,0,0,,2024-12-10T17:44:48Z,2009,2009-01-01,2009-12-31
